inv_Temp,MCI,Avg Molar, omega,V/cP
0.0030935808197989174,0.050963297,99.7,4.3641,0.054
0.003412386964681795,0.099505588,144.91,2.1383,0.096
0.0034030968181044748,0.09523039,144.91,2.1383,0.092
0.0033938571186153065,0.091197846,144.91,2.1383,0.088
0.0033846674564224064,0.087391173,144.91,2.1383,0.084
0.0033755274261603376,0.083794943,144.91,2.1383,0.081
0.0033664366268305,0.080394961,144.91,2.1383,0.077
0.0033585222502099076,0.077570657,144.91,2.1383,0.074
0.0033495226930162453,0.074504202,144.91,2.1383,0.071
0.003340571237681643,0.07159908,144.91,2.1383,0.069
0.003331667499583542,0.068844909,144.91,2.1383,0.066
0.003323915572544457,0.066551273,144.91,2.1383,0.064
0.003315100281783524,0.064054829,144.91,2.1383,0.062
0.003306331625061994,0.061683621,144.91,2.1383,0.059
0.0032976092333058533,0.059429946,144.91,2.1383,0.057
0.003290014805066623,0.057548765,144.91,2.1383,0.055
0.003281378178835111,0.055496609,144.91,2.1383,0.053
0.003272786777941417,0.053542785,144.91,2.1383,0.051
0.0032653061224489797,0.051909291,144.91,2.1383,0.05
0.0032567985670086306,0.050124552,144.91,2.1383,0.048
0.0032483352281955495,0.048422556,144.91,2.1383,0.047
0.0032399157621901833,0.046798583,144.91,2.1383,0.045
0.003232584451268789,0.045438141,144.91,2.1383,0.044
0.003224246332419797,0.043948822,144.91,2.1383,0.043
0.0032159511175430134,0.042525636,144.91,2.1383,0.041
0.0032087277394513077,0.041331745,144.91,2.1383,0.04
0.0032005120819331096,0.04002298,144.91,2.1383,0.039
0.0031923383878691143,0.038770553,144.91,2.1383,0.038
0.0031852205765249245,0.037718534,144.91,2.1383,0.037
0.003177124702144559,0.036563814,144.91,2.1383,0.036
0.0031690698779908094,0.035457315,144.91,2.1383,0.035
0.0031620553359683794,0.034526723,144.91,2.1383,0.034
0.0031540766440624505,0.033504045,144.91,2.1383,0.033
0.0031461381154632684,0.032522828,144.91,2.1383,0.032
0.003139224611520954,0.031696633,144.91,2.1383,0.031
0.003131360576170346,0.03078764,144.91,2.1383,0.03
0.003123535842573794,0.029914447,144.91,2.1383,0.03
0.0031157501168406296,0.029075305,144.91,2.1383,0.029
0.00310896937665164,0.02836769,144.91,2.1383,0.028
0.0031012560086835167,0.027588026,144.91,2.1383,0.027
0.0030935808197989174,0.026837923,144.91,2.1383,0.027
0.003412386964681795,0.102286454,146.7,3.3588,0.101
0.0034030968181044748,0.097876474,146.7,3.3588,0.097
0.0033938571186153065,0.09371758,146.7,3.3588,0.093
0.0033846674564224064,0.089792354,146.7,3.3588,0.089
0.0033755274261603376,0.086084788,146.7,3.3588,0.085
0.0033664366268305,0.082580158,146.7,3.3588,0.082
0.0033585222502099076,0.079669392,146.7,3.3588,0.078
0.0033495226930162453,0.076509557,146.7,3.3588,0.075
0.003340571237681643,0.073516457,146.7,3.3588,0.072
0.003331667499583542,0.070679334,146.7,3.3588,0.07
0.003323915572544457,0.068316964,146.7,3.3588,0.067
0.003315100281783524,0.065746078,146.7,3.3588,0.064
0.003306331625061994,0.063304527,146.7,3.3588,0.062
0.0032976092333058533,0.060984339,146.7,3.3588,0.06
0.003290014805066623,0.059047899,146.7,3.3588,0.058
0.003281378178835111,0.056935741,146.7,3.3588,0.056
0.003272786777941417,0.054925068,146.7,3.3588,0.054
0.0032653061224489797,0.053244259,146.7,3.3588,0.052
0.0032567985670086306,0.051408052,146.7,3.3588,0.051
0.0032483352281955495,0.049657204,146.7,3.3588,0.049
0.0032399157621901833,0.047986832,146.7,3.3588,0.047
0.003232584451268789,0.046587684,146.7,3.3588,0.046
0.003224246332419797,0.045056169,146.7,3.3588,0.044
0.0032159511175430134,0.043592837,146.7,3.3588,0.043
0.0032087277394513077,0.042365404,146.7,3.3588,0.042
0.0032005120819331096,0.041020018,146.7,3.3588,0.04
0.0031923383878691143,0.039732693,146.7,3.3588,0.039
0.0031852205765249245,0.038651474,146.7,3.3588,0.038
0.003177124702144559,0.037464825,146.7,3.3588,0.037
0.0031690698779908094,0.036327855,146.7,3.3588,0.036
0.0031620553359683794,0.03537173,146.7,3.3588,0.035
0.0031540766440624505,0.034321096,146.7,3.3588,0.034
0.0031461381154632684,0.03331316,146.7,3.3588,0.033
0.0031382394476698575,0.032345772,146.7,3.3588,0.032
0.003131360576170346,0.031530978,146.7,3.3588,0.031
0.003123535842573794,0.030634264,146.7,3.3588,0.031
0.0031157501168406296,0.0297726,146.7,3.3588,0.03
0.00310896937665164,0.029046058,146.7,3.3588,0.029
0.0031012560086835167,0.028245609,146.7,3.3588,0.028
0.0030935808197989174,0.027475581,146.7,3.3588,0.028
0.003412386964681795,0.107227881,147.54,4.5794,0.107
0.0034030968181044748,0.102563949,147.54,4.5794,0.103
0.0033938571186153065,0.098167668,147.54,4.5794,0.098
0.0033846674564224064,0.09402033,147.54,4.5794,0.094
0.0033755274261603376,0.090104757,147.54,4.5794,0.09
0.0033664366268305,0.086405155,147.54,4.5794,0.086
0.0033585222502099076,0.083333712,147.54,4.5794,0.083
0.0033495226930162453,0.080000781,147.54,4.5794,0.079
0.003340571237681643,0.076845036,147.54,4.5794,0.076
0.003331667499583542,0.073854963,147.54,4.5794,0.073
0.003323915572544457,0.071366169,147.54,4.5794,0.07
0.003315100281783524,0.06865869,147.54,4.5794,0.068
0.003306331625061994,0.066088403,147.54,4.5794,0.065
0.0032976092333058533,0.063646791,147.54,4.5794,0.063
0.003290014805066623,0.061609711,147.54,4.5794,0.061
0.003281378178835111,0.059388529,147.54,4.5794,0.059
0.003272786777941417,0.057274814,147.54,4.5794,0.057
0.0032653061224489797,0.05550844,147.54,4.5794,0.055
0.0032567985670086306,0.053579371,147.54,4.5794,0.053
0.0032483352281955495,0.051740586,147.54,4.5794,0.051
0.0032399157621901833,0.04998689,147.54,4.5794,0.05
0.003232584451268789,0.048518387,147.54,4.5794,0.048
0.003224246332419797,0.046911428,147.54,4.5794,0.047
0.0032159511175430134,0.045376482,147.54,4.5794,0.045
0.0032087277394513077,0.044089344,147.54,4.5794,0.044
0.0032005120819331096,0.042678907,147.54,4.5794,0.043
0.0031923383878691143,0.04132973,147.54,4.5794,0.042
0.0031852205765249245,0.040196865,147.54,4.5794,0.04
0.003177124702144559,0.038953861,147.54,4.5794,0.039
0.0031690698779908094,0.037763223,147.54,4.5794,0.038
0.0031620553359683794,0.036762222,147.54,4.5794,0.037
0.0031540766440624505,0.035662548,147.54,4.5794,0.036
0.0031461381154632684,0.034607842,147.54,4.5794,0.035
0.0031382394476698575,0.033595825,147.54,4.5794,0.034
0.003131360576170346,0.032743643,147.54,4.5794,0.033
0.003123535842573794,0.031806,147.54,4.5794,0.033
0.0031157501168406296,0.030905227,147.54,4.5794,0.032
0.00310896937665164,0.03014588,147.54,4.5794,0.031
0.0031012560086835167,0.029309474,147.54,4.5794,0.03
0.0030935808197989174,0.028505042,147.54,4.5794,0.03
